url,title,brand,Switch Type,Hot-Swap,Keycaps,Keycap Color,Size,Key Count,Frame Color,LED Backlight,Connection,Response Rate,N-Key Rollover,Anti-Ghosting,Compatibility,Physical Layout,Regional Layout,Dimensions,Weight,Warranty,model
https://keybumps.com/keyboard/varmilo-ma-series-v2-love-birds-yang-i.html,Varmilo MA Series V2 Love Birds Yang (I) Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Blue,Full Size,108 keys,White,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Love Birds Yang (I)
https://keybumps.com/keyboard/varmilo-ma-series-v2-love-birds-yuan-you-tkl.html,Varmilo MA Series V2 Love Birds Yuan (You) TKL Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Yellow,Tenkeyless (TKL),87 keys,Blue,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Love Birds Yuan (You) TKL
https://keybumps.com/keyboard/varmilo-ma-series-v2-love-birds-yuan-you.html,Varmilo MA Series V2 Love Birds Yuan (You) Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White/Yellow,Full Size,108 Keys,Blue,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Love Birds Yuan (You)
https://keybumps.com/keyboard/varmilo-ma-series-v2-panda-r2.html,Varmilo MA Series V2 Panda R2 Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"White, Black and Green",Full Size,108 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Panda R2
https://keybumps.com/keyboard/varmilo-ma-series-v2-sakura-r1-tkl.html,Varmilo MA Series V2 Sakura R1 TKL Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Pink,Tenkeyless (TKL),87 keys,Pink,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Sakura R1 TKL
https://keybumps.com/keyboard/varmilo-ma-series-v2-sakura-r1.html,Varmilo MA Series V2 Sakura R1 Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Pink,Full Size,108 keys,Pink,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Sakura R1
https://keybumps.com/keyboard/varmilo-ma-series-v2-sakura-round-2-tkl.html,Varmilo MA Series V2 Sakura Round 2 TKL Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Pink,Tenkeyless (TKL),87 keys,Pink,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Sakura Round 2 TKL
https://keybumps.com/keyboard/varmilo-ma-series-v2-sakura-round-2.html,Varmilo MA Series V2 Sakura Round 2 Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Pink,Full Size,108 keys,Pink,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Sakura Round 2
https://keybumps.com/keyboard/varmilo-ma-series-v2-summit-r2.html,Varmilo MA Series V2 Summit R2 Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Blue,Full Size,108 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Summit R2
https://keybumps.com/keyboard/varmilo-ma-series-v2-warrior-soar-white-led-tkl.html,Varmilo MA Series V2 Warrior Soar White LED TKL Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"Cream, Green, Black and Orange",Tenkeyless (TKL),87 keys,Green,White LED,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Warrior Soar White LED TKL
https://keybumps.com/keyboard/varmilo-ma-series-v2-warrior-soar-white-led.html,Varmilo MA Series V2 Warrior Soar White LED Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"Cream, Green, Black and Orange",Full Size,108 keys,Green,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Warrior Soar White LED
https://keybumps.com/keyboard/varmilo-ma-series-v2-yakumo-tkl.html,Varmilo MA Series V2 Yakumo TKL Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"Black, Gray and White",Tenkeyless (TKL),87 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Yakumo TKL
https://keybumps.com/keyboard/varmilo-ma-series-v2-yakumo.html,Varmilo MA Series V2 Yakumo Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"Black, Gray and White",Full Size,108 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,MA Series V2 Yakumo
https://keybumps.com/keyboard/varmilo-minilo-vxb67-eucalyptus.html,Varmilo Minilo VXB67 Eucalyptus Mechanical Keyboard,Varmilo,Varmilo EC,No,Double-shot PBT,"Cream, Purple and Green",65%,68 keys,Cream,White,"USB-C, Wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Minilo VXB67 Eucalyptus
https://keybumps.com/keyboard/varmilo-minilo-vxb67-mendozae.html,Varmilo Minilo VXB67 Mendozae Mechanical Keyboard,Varmilo,Varmilo EC,No,Double-shot PBT,Cream and Pink,65%,68 keys,Cream,White,"USB-C, Wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Minilo VXB67 Mendozae
https://keybumps.com/keyboard/varmilo-minilo-vxt67-eucalyptus.html,Varmilo Minilo VXT67 Eucalyptus 65% Mechanical Keyboard,Varmilo,"Cherry MX, Gateron or Kailh",Yes,Double-shot PBT,"Cream, Purple and Green",65%,68 keys,Cream,RGB,"USB-C, Wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Minilo VXT67 Eucalyptus 65%
https://keybumps.com/keyboard/varmilo-minilo-vxt67-mendozae.html,Varmilo Minilo VXT67 Mendozae 65% Mechanical Keyboard,Varmilo,"Cherry MX, Gateron or Kailh",Yes,Double-shot PBT,Pink,65%,68 keys,Pink,RGB,"USB-C, Wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Minilo VXT67 Mendozae 65%
https://keybumps.com/keyboard/varmilo-sword-2-108-flying-tigers.html,Varmilo Sword 2-108 Flying Tigers Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"Cream, Green, Black and Orange",Full Size,108 keys,Green,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-108 Flying Tigers
https://keybumps.com/keyboard/varmilo-sword-2-108-moonlight.html,Varmilo Sword 2-108 Moonlight Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"Gray, Black and Blue",Full Size,108 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-108 Moonlight
https://keybumps.com/keyboard/varmilo-sword-2-108-pacific-blue.html,Varmilo Sword 2-108 Pacific Blue Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Blue,Full Size,108 keys,Blue,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-108 Pacific Blue
https://keybumps.com/keyboard/varmilo-sword-2-108-twilight-green.html,Varmilo Sword 2-108 Twilight Green Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,Green and White,Full Size,108 keys,Green,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-108 Twilight Green
https://keybumps.com/keyboard/varmilo-sword-2-108-warrior-soar.html,Varmilo Sword 2-108 Warrior Soar EC Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"Cream, Green, Orange and Black",Full Size,108 keys,Green,None,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-108 Warrior Soar EC
https://keybumps.com/keyboard/varmilo-sword-2-16-flying-tigers-numpad.html,Varmilo Sword 2-16 Flying Tigers EC Numpad,Varmilo,Varmilo EC,No,Dye Sub PBT,"Black, Green and Orange",Numpad,,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-16 Flying Tigers EC Numpad
https://keybumps.com/keyboard/varmilo-sword-2-16-moonlight-numpad.html,Varmilo Sword 2-16 Moonlight EC Numpad,Varmilo,Varmilo EC,No,Dye Sub PBT,"Gray, Black and Blue",Numpad,,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-16 Moonlight EC Numpad
https://keybumps.com/keyboard/varmilo-sword-2-16-pacific-blue-numpad.html,Varmilo Sword 2-16 Pacific Blue EC Numpad,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Blue,Numpad,,Blue,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-16 Pacific Blue EC Numpad
https://keybumps.com/keyboard/varmilo-sword-2-16-twilight-green-numpad.html,Varmilo Sword 2-16 Twilight Green EC Numpad,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Green,Numpad,,Green,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-16 Twilight Green EC Numpad
https://keybumps.com/keyboard/varmilo-sword-2-68-flying-tigers-65.html,Varmilo Sword 2-68 Flying Tigers 65% Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"Cream, Green, Orange and Black",65%,,Green,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-68 Flying Tigers 65%
https://keybumps.com/keyboard/varmilo-sword-2-68-moonlight-65.html,Varmilo Sword 2-68 Moonlight 65% Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"Gray, Black and Blue",65%,68 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-68 Moonlight 65%
https://keybumps.com/keyboard/varmilo-sword-2-68-pacific-blue-65.html,Varmilo Sword 2-68 Pacific Blue 65% Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Blue,65%,68 keys,Blue,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-68 Pacific Blue 65%
https://keybumps.com/keyboard/varmilo-sword-2-68-sakura-r2-65.html,Varmilo Sword 2-68 Sakura R2 65% Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Pink,65%,68 keys,Pink,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-68 Sakura R2 65%
https://keybumps.com/keyboard/varmilo-sword-2-68-twilight-green-65.html,Varmilo Sword 2-68 Twilight Green 65% Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Green,65%,68 keys,Green,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-68 Twilight Green 65%
https://keybumps.com/keyboard/varmilo-sword-2-87-flying-tigers-tkl.html,Varmilo Sword 2-87 Flying Tigers TKL Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"Cream, Green, Orange and Black",Tenkeyless (TKL),87 keys,Green,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-87 Flying Tigers TKL
https://keybumps.com/keyboard/varmilo-sword-2-87-moonlight-tkl.html,Varmilo Sword 2-87 Moonlight TKL Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,"Gray, Black and Blue",Tenkeyless (TKL),87 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-87 Moonlight TKL
https://keybumps.com/keyboard/varmilo-sword-2-87-pacific-blue-tkl.html,Varmilo Sword 2-87 Pacific Blue TKL Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Blue,Tenkeyless (TKL),87 keys,Blue,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-87 Pacific Blue TKL
https://keybumps.com/keyboard/varmilo-sword-2-87-sakura-r2-tkl.html,Varmilo Sword 2-87 Sakura R2 TKL Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Pink,Tenkeyless (TKL),87 keys,Pink,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-87 Sakura R2 TKL
https://keybumps.com/keyboard/varmilo-sword-2-87-twilight-green-tkl.html,Varmilo Sword 2-87 Twilight Green TKL Mechanical Keyboard,Varmilo,Varmilo EC,No,Dye Sub PBT,White and Green,Tenkeyless (TKL),87 keys,Green,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,Sword 2-87 Twilight Green TKL
https://keybumps.com/keyboard/varmilo-va-series-v2-aurora-bluetooth.html,Varmilo VA Series V2 Aurora Bluetooth Mechanical Keyboard,Varmilo,"Cherry MX, Gateron or Kailh",No,Dye Sub PBT,Blue,Full Size,108 keys,Black,White,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Aurora Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-aurora.html,Varmilo VA Series V2 Aurora Mechanical Keyboard,Varmilo,"Cherry MX, Gateron or Kailh",No,Dye Sub PBT,Blue,Full Size,108 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Aurora
https://keybumps.com/keyboard/varmilo-va-series-v2-beijing-opera-bluetooth.html,Varmilo VA Series V2 Beijing Opera Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,"White, Red and Black",Full Size,108 keys,Black,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Beijing Opera Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-beijing-opera-tkl-bluetooth.html,Varmilo VA Series V2 Beijing Opera TKL Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,"White, Red and Black",Tenkeyless (TKL),87 keys,Black,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Beijing Opera TKL Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-beijing-opera-tkl.html,Varmilo VA Series V2 Beijing Opera TKL Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,"White, Red and Black",Tenkeyless (TKL),87 keys,Black,None,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Beijing Opera TKL
https://keybumps.com/keyboard/varmilo-va-series-v2-cmyk-tkl-bluetooth.html,Varmilo VA Series V2 CMYK TKL Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Gray,Tenkeyless (TKL),87 keys,Black,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 CMYK TKL Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-cmyk-tkl.html,Varmilo VA Series V2 CMYK TKL Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Gray,Tenkeyless (TKL),87 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 CMYK TKL
https://keybumps.com/keyboard/varmilo-va-series-v2-cmyk.html,Varmilo VA Series V2 CMYK Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Gray,Full Size,108 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 CMYK
https://keybumps.com/keyboard/varmilo-va-series-v2-dreams-on-board-tkl.html,Varmilo VA Series V2 Dreams on Board TKL Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,"White, Pink and Purple",Tenkeyless (TKL),87 keys,Pink,None,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Dreams on Board TKL
https://keybumps.com/keyboard/varmilo-va-series-v2-dreams-on-board.html,Varmilo VA Series V2 Dreams on Board Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,"White, Pink and Purple",Full Size,108 keys,Pink,None,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Dreams on Board
https://keybumps.com/keyboard/varmilo-va-series-v2-koi-bluetooth.html,Varmilo VA Series V2 Koi Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Red,Full Size,108 keys,Red,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Koi Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-koi-tkl-bluetooth.html,Varmilo VA Series V2 Koi TKL Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Red,Tenkeyless (TKL),87 keys,Red,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Koi TKL Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-koi-tkl.html,Varmilo VA Series V2 Koi TKL Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Red,Tenkeyless (TKL),87 keys,Red,None,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Koi TKL
https://keybumps.com/keyboard/varmilo-va-series-v2-koi.html,Varmilo VA Series V2 Koi Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Red,Full Size,108 keys,Red,None,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Koi
https://keybumps.com/keyboard/varmilo-va-series-v2-love-birds-yang-i-bluetooth.html,Varmilo VA Series V2 Love Birds Yang (I) Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Blue,Full Size,108 keys,White,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Love Birds Yang (I) Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-love-birds-yang-i-tkl-bluetooth.html,Varmilo VA Series V2 Love Birds Yang (I) TKL Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Blue,Tenkeyless (TKL),87 keys,Blue,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Love Birds Yang (I) TKL Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-love-birds-yang-i-tkl.html,Varmilo VA Series V2 Love Birds Yang (I) TKL Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Blue,Tenkeyless (TKL),87 keys,Blue,None,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Love Birds Yang (I) TKL
https://keybumps.com/keyboard/varmilo-va-series-v2-love-birds-yuan-you-bluetooth.html,Varmilo VA Series V2 Love Birds Yuan (You) Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Yellow,Full Size,108 keys,Blue,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Love Birds Yuan (You) Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-love-birds-yuan-you-tkl-bluetooth.html,Varmilo VA Series V2 Love Birds Yuan (You) TKL Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Yellow,Tenkeyless (TKL),87 keys,Blue,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Love Birds Yuan (You) TKL Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-love-birds-yuan-you-tkl.html,Varmilo VA Series V2 Love Birds Yuan (You) TKL Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Yellow,Tenkeyless (TKL),87 keys,Blue,None,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Love Birds Yuan (You) TKL
https://keybumps.com/keyboard/varmilo-va-series-v2-moonlight-bluetooth.html,Varmilo VA Series V2 Moonlight Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,"Gray, Black and Blue",Full Size,108 keys,Black,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Moonlight Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-moonlight-tkl-bluetooth.html,Varmilo VA Series V2 Moonlight TKL Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,"Gray, Black and Blue",Tenkeyless (TKL),87 keys,Black,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Moonlight TKL Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-moonlight-tkl.html,Varmilo VA Series V2 Moonlight TKL Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,"Gray, Black and Blue",Tenkeyless (TKL),87 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Moonlight TKL
https://keybumps.com/keyboard/varmilo-va-series-v2-panda-r2-bluetooth.html,Varmilo VA Series V2 Panda R2 Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,"White, Black and Green",Full Size,108 keys,Black,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Panda R2 Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-panda-r2-tkl-bluetooth.html,Varmilo VA Series V2 Panda R2 TKL Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,"White, Black and Green",Tenkeyless (TKL),87 keys,Black,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Panda R2 TKL
https://keybumps.com/keyboard/varmilo-va-series-v2-panda-r2-tkl.html,Varmilo VA Series V2 Panda R2 TKL Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,"White, Black and Green",Tenkeyless (TKL),87 keys,Black,White,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Panda R2 TKL
https://keybumps.com/keyboard/varmilo-va-series-v2-sakura-round-1-tkl.html,Varmilo VA Series V2 Sakura Round 1 TKL Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Pink,Tenkeyless (TKL),87 keys,Pink,None,USB-C,1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Sakura Round 1 TKL
https://keybumps.com/keyboard/varmilo-va-series-v2-sakura-round-2-bluetooth.html,Varmilo VA Series V2 Sakura Round 2 Bluetooth Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Pink,Full Size,108 keys,Pink,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Sakura Round 2 Bluetooth
https://keybumps.com/keyboard/varmilo-va-series-v2-sakura-round-2-tkl-bluetooth.html,Varmilo VA Series V2 Sakura Round 2 TKL Mechanical Keyboard,Varmilo,Cherry MX,No,Dye Sub PBT,White and Pink,Tenkeyless (TKL),87 keys,Pink,None,"USB-C, Bluetooth wireless",1 ms / 1000 Hz,Full Key (NKRO),100%,"Windows, MacOS, Linux, iOS, Android",ANSI,US English,,,1 Year,VA Series V2 Sakura Round 2 TKL
